t_s,command_name,command_index,input_forward,input_backward,input_left,input_right,input_up,input_down,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
40.504298,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078317,0.209784,1.488908,-0.102118,0.095982,0.226921,0.005273,-0.070180,-0.004650,1.551130,-0.128627,0.033592,-0.152415
40.554676,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042580,0.078293,0.209784,1.488932,-0.102106,0.095994,0.226909,0.006831,-0.070635,-0.004626,1.532986,-0.128699,0.033388,-0.152427
40.604226,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488932,-0.102082,0.095982,0.226909,0.009480,-0.071318,-0.004518,1.521098,-0.128794,0.032981,-0.152391
40.655266,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078293,0.209796,1.488920,-0.102142,0.095982,0.226909,0.007562,-0.071881,-0.004518,1.521625,-0.128723,0.033064,-0.152427
40.704095,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042616,0.078293,0.209808,1.488908,-0.102142,0.095982,0.226849,0.007562,-0.072301,-0.004542,1.521625,-0.128747,0.033076,-0.152427
40.754919,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488920,-0.102166,0.095982,0.226861,0.007562,-0.072792,-0.004542,1.521613,-0.128747,0.033088,-0.152427
40.804797,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078317,0.209784,1.488908,-0.102106,0.095982,0.226861,0.007167,-0.073200,-0.004542,1.521577,-0.128699,0.033064,-0.152427
40.854914,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078305,0.209796,1.488908,-0.102130,0.095970,0.226861,0.005345,-0.073979,-0.004542,1.521505,-0.128723,0.033076,-0.152427
40.905053,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042544,0.078293,0.209772,1.488908,-0.102118,0.095982,0.226873,0.003535,-0.075381,-0.004530,1.521421,-0.128782,0.033076,-0.152427
40.954644,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078293,0.209784,1.488920,-0.102142,0.095982,0.226885,0.002277,-0.076963,-0.004518,1.521098,-0.128818,0.033100,-0.152427
41.005548,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042580,0.078293,0.209772,1.488908,-0.102130,0.095970,0.226873,0.001786,-0.078125,-0.004518,1.520822,-0.128806,0.033088,-0.152427
41.054713,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488908,-0.102142,0.095982,0.226873,0.001726,-0.078916,-0.004530,1.520678,-0.128842,0.033088,-0.152427
41.104287,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209772,1.488920,-0.102142,0.095982,0.226873,0.001882,-0.079479,-0.004518,1.520690,-0.128806,0.033088,-0.152439
41.154429,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078281,0.209784,1.488932,-0.102118,0.096006,0.226873,0.002097,-0.080139,-0.004518,1.520714,-0.128818,0.033088,-0.152439
41.204262,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078293,0.209796,1.488920,-0.102130,0.095994,0.226873,0.002001,-0.080546,-0.004542,1.520630,-0.128771,0.033088,-0.152427
41.255099,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042616,0.078293,0.209796,1.488932,-0.102106,0.095982,0.226873,0.002049,-0.080738,-0.004542,1.518701,-0.128747,0.033076,-0.152427
41.304046,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042556,0.078293,0.209808,1.488920,-0.102106,0.095994,0.226849,0.003056,-0.080738,-0.004542,1.510324,-0.128723,0.033172,-0.152427
41.355249,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042580,0.078293,0.209796,1.488932,-0.102118,0.095994,0.226861,0.003679,-0.080690,-0.004518,1.492479,-0.128711,0.033796,-0.152403
41.404928,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488908,-0.102142,0.095982,0.226885,0.004926,-0.080642,-0.004374,1.478290,-0.128711,0.033232,-0.152320
41.454735,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078293,0.209796,1.488908,-0.102118,0.095994,0.226861,0.004914,-0.080642,-0.004362,1.472789,-0.128711,0.033340,-0.152296
41.504672,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078293,0.209796,1.488908,-0.102118,0.095982,0.226873,0.003164,-0.080618,-0.004362,1.472022,-0.128723,0.033376,-0.152308
41.554646,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078317,0.209796,1.488908,-0.102142,0.095994,0.226897,0.003104,-0.080618,-0.004362,1.467145,-0.128723,0.033616,-0.152320
41.604635,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078293,0.209796,1.488932,-0.102106,0.095994,0.226873,0.003979,-0.080618,-0.003128,1.463621,-0.128914,0.034083,-0.152296
41.654565,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209772,1.488908,-0.102082,0.095994,0.226885,0.003859,-0.080618,-0.003140,1.463406,-0.128890,0.034071,-0.152284
41.704314,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042580,0.078293,0.209772,1.488908,-0.102106,0.095994,0.226885,0.003751,-0.080678,-0.003164,1.463190,-0.128866,0.034059,-0.152296
41.754347,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488920,-0.102130,0.095970,0.226885,0.003607,-0.080702,-0.003164,1.462866,-0.128926,0.034071,-0.152296
41.804175,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042556,0.078281,0.209784,1.488908,-0.102106,0.095958,0.226861,0.003595,-0.080702,-0.003164,1.462771,-0.128926,0.034059,-0.152296
41.855269,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042556,0.078293,0.209796,1.488908,-0.102106,0.095982,0.226873,0.003631,-0.080690,-0.003164,1.462735,-0.128902,0.034083,-0.152296
41.904931,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488908,-0.102142,0.095994,0.226885,0.003679,-0.080678,-0.003164,1.462711,-0.128902,0.034071,-0.152272
41.954999,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488908,-0.102106,0.095982,0.226873,0.003679,-0.080678,-0.003176,1.462675,-0.128914,0.034083,-0.152296
42.004789,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078281,0.209796,1.488908,-0.102082,0.095958,0.226873,0.003679,-0.080678,-0.003164,1.462651,-0.128914,0.034047,-0.152296
42.054886,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209772,1.488920,-0.102130,0.095970,0.226873,0.003679,-0.080678,-0.003176,1.462651,-0.128926,0.034071,-0.152308
42.104695,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209796,1.488920,-0.102106,0.095946,0.226861,0.003679,-0.080690,-0.003188,1.462531,-0.128890,0.034071,-0.152308
42.155864,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078281,0.209784,1.488908,-0.102130,0.095970,0.226873,0.003691,-0.080678,-0.003200,1.462483,-0.128866,0.034071,-0.152272
42.204472,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209760,1.488908,-0.102142,0.095982,0.226873,0.003715,-0.080654,-0.003212,1.462471,-0.128890,0.034071,-0.152296
42.254486,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078281,0.209760,1.488908,-0.102106,0.095982,0.226873,0.003715,-0.080702,-0.003212,1.462363,-0.128890,0.034071,-0.152296
42.304343,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488896,-0.102118,0.095982,0.226849,0.003763,-0.080690,-0.003200,1.462219,-0.128842,0.034047,-0.152296
42.354280,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042628,0.078293,0.209796,1.488908,-0.102106,0.095982,0.226861,0.003883,-0.080678,-0.003224,1.461824,-0.128830,0.034071,-0.152296
42.405572,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209772,1.488908,-0.102106,0.095994,0.226861,0.003943,-0.080690,-0.003272,1.461644,-0.128771,0.034071,-0.152284
42.454191,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488908,-0.102118,0.095982,0.226849,0.004003,-0.080702,-0.003308,1.461404,-0.128735,0.034071,-0.152296
42.504929,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078305,0.209784,1.488908,-0.102106,0.095982,0.226849,0.004063,-0.080690,-0.003320,1.461237,-0.128806,0.034047,-0.152296
42.553984,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488932,-0.102118,0.095994,0.226849,0.004051,-0.080702,-0.003320,1.461201,-0.128794,0.034071,-0.152284
42.604808,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209772,1.488908,-0.102118,0.095982,0.226849,0.004075,-0.080678,-0.003320,1.461165,-0.128830,0.034047,-0.152296
42.654962,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209772,1.488908,-0.102130,0.095982,0.226861,0.004099,-0.080690,-0.003320,1.461093,-0.128818,0.034071,-0.152272
42.704694,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488920,-0.102142,0.095994,0.226849,0.004182,-0.080690,-0.003320,1.460925,-0.128806,0.034047,-0.152296
42.754835,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078305,0.209796,1.488908,-0.102142,0.095982,0.226849,0.004254,-0.080690,-0.003320,1.460745,-0.128818,0.034083,-0.152296
42.805809,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488908,-0.102106,0.095970,0.226861,0.004278,-0.080690,-0.003320,1.460506,-0.128842,0.034071,-0.152284
42.854459,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209796,1.488908,-0.102118,0.095982,0.226825,0.004398,-0.080894,-0.003320,1.459008,-0.128830,0.034059,-0.152296
42.904342,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042616,0.078317,0.209796,1.488920,-0.102130,0.095982,0.226670,0.005201,-0.081732,-0.003296,1.448737,-0.128890,0.034670,-0.152296
42.955499,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042616,0.078293,0.209772,1.488920,-0.102130,0.095982,0.226658,0.007634,-0.082955,-0.003392,1.444003,-0.128723,0.034167,-0.152308
43.004162,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488920,-0.102106,0.095994,0.226634,0.007179,-0.084549,-0.003392,1.443931,-0.128771,0.034155,-0.152260
43.054140,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078305,0.209784,1.488908,-0.102142,0.095982,0.226634,0.007179,-0.085292,-0.003344,1.443919,-0.128854,0.034287,-0.152284
43.104961,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042616,0.078305,0.209784,1.488908,-0.102106,0.095982,0.226610,0.007143,-0.085747,-0.003511,1.443704,-0.128878,0.034167,-0.152308
43.155035,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042568,0.078293,0.209784,1.488932,-0.102106,0.095982,0.226598,0.007155,-0.087005,-0.003559,1.443764,-0.128818,0.034203,-0.152308
43.204847,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209772,1.488920,-0.102142,0.095982,0.226610,0.007143,-0.088252,-0.003571,1.443716,-0.128771,0.034191,-0.152296
43.255079,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209796,1.488920,-0.102118,0.095982,0.226574,0.006735,-0.088899,-0.003583,1.443716,-0.128806,0.034179,-0.152331
43.304794,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488932,-0.102118,0.095982,0.226562,0.005860,-0.089570,-0.003583,1.443728,-0.128818,0.034203,-0.152308
43.354701,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078317,0.209784,1.488932,-0.102118,0.095982,0.226514,0.005093,-0.090265,-0.003583,1.443656,-0.128782,0.034203,-0.152343
43.405683,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209784,1.488908,-0.102118,0.095970,0.226502,0.004470,-0.090888,-0.003607,1.443428,-0.128782,0.034191,-0.152343
43.454548,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042580,0.078305,0.209784,1.488908,-0.102130,0.095982,0.226514,0.003308,-0.091464,-0.003583,1.443296,-0.128794,0.034203,-0.152320
43.504362,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042616,0.078293,0.209772,1.488932,-0.102142,0.095982,0.226514,0.002660,-0.092003,-0.003595,1.442985,-0.128759,0.034167,-0.152343
43.555492,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042580,0.078317,0.209784,1.488932,-0.102082,0.095982,0.226490,0.002469,-0.092686,-0.003607,1.441187,-0.128782,0.034155,-0.152343
43.605134,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078317,0.209784,1.488896,-0.102106,0.095970,0.226442,0.003547,-0.093645,-0.003583,1.433649,-0.128806,0.034299,-0.152355
43.655176,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078317,0.209772,1.488908,-0.102106,0.095970,0.226418,0.003859,-0.095430,-0.003559,1.423690,-0.128782,0.034335,-0.152331
43.704981,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042616,0.078305,0.209784,1.488920,-0.102130,0.095958,0.226454,0.002972,-0.097719,-0.003511,1.418285,-0.128747,0.033927,-0.152308
43.754108,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209784,1.488908,-0.102166,0.095946,0.226418,0.003427,-0.099337,-0.003404,1.406085,-0.128735,0.034143,-0.152296
43.805017,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042604,0.078293,0.209772,1.488920,-0.102130,0.095970,0.226466,0.000983,-0.101231,-0.003020,1.405174,-0.128938,0.034682,-0.152224
43.854857,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078329,0.209796,1.488908,-0.102082,0.095910,0.226442,-0.002169,-0.102225,-0.002972,1.405174,-0.128878,0.034191,-0.152200
43.904768,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.042592,0.078293,0.209796,1.488908,-0.102118,0.095958,0.226466,-0.006579,-0.102717,-0.002996,1.405102,-0.128926,0.034167,-0.152212
