  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1596, in dispatch
    func = self._prepare_callback(g, body)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1520, in _prepare_callback
    g.args_grouping, g.using_args_grouping = self._prepare_grouping(
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in _prepare_grouping
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in map_grouping
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in <listcomp>
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 142, in map_grouping
    return fn(grouping)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in <lambda>
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
IndexError: list index out of range
2026-04-25 21:37:17,624 ERROR Thread-30 Exception on /_dash-update-component [POST]
Traceback (most recent call last):
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_get_app.py", line 17, in wrap
    return ctx.run(func, self, *args, **kwargs)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1596, in dispatch
    func = self._prepare_callback(g, body)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1520, in _prepare_callback
    g.args_grouping, g.using_args_grouping = self._prepare_grouping(
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in _prepare_grouping
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in map_grouping
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in <listcomp>
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 142, in map_grouping
    return fn(grouping)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in <lambda>
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
IndexError: list index out of range
2026-04-25 21:37:18,907 ERROR Thread-37 Exception on /_dash-update-component [POST]
Traceback (most recent call last):
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_get_app.py", line 17, in wrap
    return ctx.run(func, self, *args, **kwargs)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1596, in dispatch
    func = self._prepare_callback(g, body)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1520, in _prepare_callback
    g.args_grouping, g.using_args_grouping = self._prepare_grouping(
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in _prepare_grouping
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in map_grouping
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in <listcomp>
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 142, in map_grouping
    return fn(grouping)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in <lambda>
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
IndexError: list index out of range
2026-04-25 21:37:19,101 ERROR Thread-44 Exception on /_dash-update-component [POST]
Traceback (most recent call last):
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_get_app.py", line 17, in wrap
    return ctx.run(func, self, *args, **kwargs)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1596, in dispatch
    func = self._prepare_callback(g, body)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1520, in _prepare_callback
    g.args_grouping, g.using_args_grouping = self._prepare_grouping(
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in _prepare_grouping
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in map_grouping
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in <listcomp>
    return [map_grouping(fn, g) for g in grouping]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 142, in map_grouping
    return fn(grouping)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in <lambda>
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
IndexError: list index out of range
2026-04-25 21:37:19,594 ERROR Thread-49 Exception on /_dash-update-component [POST]
Traceback (most recent call last):
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 1473, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 880, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/flask/app.py", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_get_app.py", line 17, in wrap
    return ctx.run(func, self, *args, **kwargs)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1596, in dispatch
    func = self._prepare_callback(g, body)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1520, in _prepare_callback
    g.args_grouping, g.using_args_grouping = self._prepare_grouping(
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/dash.py", line 1538, in _prepare_grouping
    grouping = map_grouping(lambda ind: flat_data[ind], indices)
  File "/home/unitree/ef_ws/ef_ws/lib/python3.8/site-packages/dash/_grouping.py", line 137, in map_grouping
    return [map_grouping(fn, g) for g in grouping]
